Kaiju N°8 T09,7.99,"Tandis que Reno, tout premier candidat compatible avec le modèle n° 6, poursuit son entraînement, Kafka redouble d'efforts pour apprendre les techniques martiales de Hoshina. Dans le même temps, les Forces de Défense préparent leurs différentes unités et Narumi donne son feu vert à Kikoru pour qu'elle utilise le modèle n° 4, celui de sa mère. La nouvelle génération sera-t-elle parée à encaisser la nouvelle offensive du Kaiju n° 9 ?",978-2820346216,https://m.media-amazon.com/images/I/81kdiS0dMkL._SY522_.jpg,Crunchyroll; Illustrated édition (28 juin 2023),Naoya Matsumoto
Boruto - Naruto next generations - Tome 19,7.99,"C'est la fin de l'entente entre Ada et Code. Elle décide de se rallier à Konoha. De ce fait, une nouvelle mission est ordonnée à l'équipe n° 7. De quoi s'agit-il ? De son côté, Code manigance un plan en lien avec Jûbi... Ada arrive à Konoha dans une ambiance pesante où la menace plane...",978-2505118510,https://m.media-amazon.com/images/I/81gUtRCSByL._SY522_.jpg,KANA; Illustrated édition (29 mars 2024),Masashi Kishimoto
Boruto - Naruto next generations - Tome 20 / Edition spéciale,7.1,,978-2505129059,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,KANA (14 juin 2024),Masashi Kishimoto
Dragon Ball - Édition originale - Tome 01: Son Gokû et ses amis,6.99,,978-2723434621,https://m.media-amazon.com/images/I/81TkSJw2vqL._SY522_.jpg,Glénat Manga; Illustrated édition (15 février 2010),Akira Toriyama
"Naruto - Tome 4, (Edizione Francese)",7.1,"Sasuke s'effondre après avoir voulu protéger Naruto... !! Déclenché à la fois par la rage et la tristesse, un étrange bouleversement se produit en Naruto. Haku est alors subitement balayé par le point rageur de Naruto... !?",978-2871294412,https://m.media-amazon.com/images/I/61N2c-gyaBL._SY522_.jpg,Kana (19 octobre 2002),Masashi Kishimoto
"One piece, Volume 34",7.99,,978-2723498623,https://m.media-amazon.com/images/I/91QVBkJyBtL._SY522_.jpg,Glénat Manga; Illustrated édition (3 janvier 2014),Eiichiro Oda
Kaiju N°8 T08,7.99,"Après l'entraînement spécifique qu'il a suivi, voici venue l'heure pour Reno de prouver qu'il est véritablement apte à utiliser un modèle numéroté sur le terrain ! De son côté, Iharu bouillonne face à la progression fulgurante de son camarade mais un événement imprévu qui survient en plein combat va produire un déclic...",978-2820346018,https://m.media-amazon.com/images/I/81X35ECXTgL._SY522_.jpg,Crunchyroll; Illustrated édition (29 mars 2023),Naoya Matsumoto
DANDADAN T12 - EDITION LIMITEE,11.49,Okarun et Momo se préparent à l'assaut imminent des envahisseurs !,978-2820350404,https://m.media-amazon.com/images/I/81enCh1CvLL._SY522_.jpg,Crunchyroll (19 juin 2024),XXX
"One piece, Volume 33",7.99,,978-2723498616,https://m.media-amazon.com/images/I/91nz26h3dXL._SY522_.jpg,Glénat Manga; Illustrated édition (3 janvier 2014),Eiichiro Oda
Oshi no ko - tome 11,7.99,"Dans le monde du spectacle, le mensonge est une arme !",979-1042014179,https://m.media-amazon.com/images/I/71j2v268bvL._SY522_.jpg,Kurokawa; Illustrated édition (7 mai 2024),Aka Akasaka
The Jojolands T01,7.99,"Alors que Jodio et Dragona se font arrêter par des policiers pour mauvaise conduite, l'altercation, aux premiers abords pacifique, commence à dégénèrer. Dragona est victime d'attouchements, les deux compères décident de se venger avec leurs Stands... Mais rien ne les détournera de leur mission initiale : voler un énorme diamant se trouvant actuellement entre les mains d'un touriste japonais !",978-2413084211,https://m.media-amazon.com/images/I/81CoKGoLmIL._SY522_.jpg,Delcourt; Illustrated édition (24 avril 2024),ARAKI
Jujutsu Kaisen T04 (4),7.99,Engloutir les ténèbres pour mieux les combattre !,979-1032706343,https://m.media-amazon.com/images/I/71Oalq1RdwL._SY522_.jpg,Ki-oon; Illustrated édition (27 août 2020),Gege Akutami
One Piece - Édition originale - Tome 54: Plus personne ne m'arrêtera,7.99,,978-2344001981,https://m.media-amazon.com/images/I/91nF5DJVgSL._SY522_.jpg,Glénat Manga; Illustrated édition (27 août 2014),Eiichiro Oda
Kaiju N°8 T04,6.99,"Un raid aérien s'abat sur la base de Tachikawa ! Réagissant rapidement, les membres des Forces de Défense commencent à repousser les yoju, tandis que le vice-commandant Hoshina libère sa puissance maximale pour affronter le méga-kaiju qui dirige l'attaque ! Mais alors que le combat semble tourner à l'avantage du sabreur, un changement inattendu se produit chez son adversaire... Cette nouvelle menace est sérieuse, car elle met immédiatement en alerte le sixième sens de Kafka...",978-2820343109,https://m.media-amazon.com/images/I/71TmZZGk8ML._SY522_.jpg,Crunchyroll; Illustrated édition (6 avril 2022),Naoya Matsumoto
Blue Lock T22 Edition limitée,12.0,,978-2811694616,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,Pika (16 octobre 2024),Muneyuki Kaneshiro
One Piece - Édition originale - Tome 73: L'opération Dressrosa S.O.P.,7.99,,978-2344006450,https://m.media-amazon.com/images/I/919ATQ7E1jL._SY522_.jpg,Glénat Manga; Illustrated édition (7 janvier 2015),Eiichiro Oda
Chainsaw Man T15,7.99,"Comme l’avait prédit le démon-famine, c’est un ennemi portant le nom d’une peur primaire qui apparaît devant Asa : le démon-chute ! Faute de pouvoir lutter, la plupart des humains “tombent” devant ce redoutable adversaire avant d'assister à un repas cauchemardesque dont ils sont eux-mêmes les victuailles. Peinant à faire confiance à Yoru, Asa sera-t-elle de taille face à cet adversaire capable de réveiller les vieilles blessures enfouies dans les cœurs",978-2820348043,https://m.media-amazon.com/images/I/81iBg04Xe5L._SY522_.jpg,Crunchyroll; Illustrated édition (17 janvier 2024),Tatsuki Fujimoto
Jujutsu Kaisen T05 (5),7.99,Engloutir les ténèbres pour mieux les combattre !,979-1032706565,https://m.media-amazon.com/images/I/71sWIrkx4RL._SY522_.jpg,Ki-oon; Illustrated édition (1 octobre 2020),Gege Akutami
Kaiju N°8 T05,7.99,"Démasqué et capturé par les Forces de Défense, qui le considèrent comme une menace, Kafka se trouve face au directeur Isao Shinomiya, venu en personne procéder à son exécution. Luttant sans relâche pour prouver sa nature d'être humain, Kafka perd malheureusement la maîtrise de son pouvoir face à la puissance du Kaiju n° 2. Parviendra-t-il à ramener le n° 8 sous contrôle avant qu'il soit trop tard ?!",978-2820343116,https://m.media-amazon.com/images/I/81djY8kczrL._SY522_.jpg,Crunchyroll; Illustrated édition (8 juin 2022),Naoya Matsumoto
Coffret Demon Slayer T13 à T18,7.99,"Les lunes supérieures Gyokko et Hantengu ont attaqué le village caché des forgeurs de sabres. Tandis que Tanjiro, Genya et Nezuko font face à Hantengu (qui se dédouble à chaque fois qu'on lui coupe un membre), Tokito, le pilier de la Brume, et Kanroji, le pilier de l'Amour, affrontent Gyokko et son vase tout droit sorti d'un cauchemar. Quatre pourfendeurs de démons, dont deux piliers, et un démon seront-ils assez forts pour vaincre deux lunes supérieures ?",979-1039111744,https://m.media-amazon.com/images/I/71KoaZkzamL._SY522_.jpg,Panini; Edition spéciale (16 novembre 2022),Koyoharu Gotouge
Demon Slave - Tome 13,7.99,Quand le scénariste de,979-1042014049,https://m.media-amazon.com/images/I/71E3XdJt55L._SY522_.jpg,Kurokawa; Illustrated édition (11 avril 2024),Takahiro
One Piece - Édition originale - Tome 76: Poursuis ta route !,7.99,,978-2344008423,https://m.media-amazon.com/images/I/914Rj80sHVL._SY522_.jpg,Glénat Manga; Illustrated édition (2 septembre 2015),Eiichiro Oda
One Piece - Édition originale - Tome 75: Ma gratitude,7.99,,978-2344008393,https://m.media-amazon.com/images/I/91ImbGqqBPL._SY522_.jpg,Glénat Manga; Illustrated édition (1 juillet 2015),Eiichiro Oda
Frieren T11,7.99,Que deviennent les héros une fois le mal vaincu ?,979-1032716076,https://m.media-amazon.com/images/I/71KPnecVSNL._SY522_.jpg,Ki-oon; Illustrated édition (4 janvier 2024),Kanehito Yamada
"One piece, Volume 35",7.99,,978-2723498630,https://m.media-amazon.com/images/I/91Aa0wraSIL._SY522_.jpg,Glénat Manga; Illustrated édition (3 janvier 2014),Eiichiro Oda
"Glénat - Dragon Ball Super - Tome 19, (version française)",7.99,,978-2344056905,https://m.media-amazon.com/images/I/81TNCdIN9dL._SY522_.jpg,Glénat Manga; Illustrated édition (15 février 2023),Akira Toriyama
One Piece - Édition originale - Tome 74: Je serai toujours à tes côtés,7.99,,978-2344006597,https://m.media-amazon.com/images/I/91sJ2Ik84LL._SY522_.jpg,Glénat Manga; Illustrated édition (1 avril 2015),Eiichiro Oda
Dragon Ball - Édition originale - Tome 02: Les Dragon Balls sont en danger !,6.99,,978-2723434638,https://m.media-amazon.com/images/I/81s18qCv5wL._SY522_.jpg,Glénat Manga; Illustrated édition (15 février 2010),Akira Toriyama
"Naruto, tome 5",7.1,"Un groupe d'aspirants ninjas venus d'un autre village sont venus à Konoha pour passer l'examen de sélection des ninjas de ""moyenne classe"". Kakashi propose à ses élèves de se présenter, eux aussi, à cet examen. Et c'est partagés entre l'excitation et l'appréhension, que Naruto, Sasuke et Sakura vont déposer leur formulaire de candidature. Qui sait ce que les épreuves leur réservent... ?",978-2871294917,https://m.media-amazon.com/images/I/818RM6H2oHL._SY522_.jpg,Kana (25 janvier 2003),Masashi Kishimoto
Jujutsu Kaisen T07 (7),7.99,,979-1032707517,https://m.media-amazon.com/images/I/71derxzhqzL._SY522_.jpg,Ki-oon; Illustrated édition (4 février 2021),Gege Akutami
Blue Lock T18,7.99,"À la suite de leur victoire contre la sélection japonaise U-20, Yoichi Isagi et ses coéquipiers sont brusquement élevés au rang de stars. Les attaquants profitent à peine d’une courte pause bien méritée qu’une nouvelle épreuve concoctée par Jinpachi Ego les attend déjà... La deuxième phase du projet Blue Lock est lancée !

Les individualistes du Blue Lock, toujours animés par une ferveur ardente, devront à nouveau mettre leur carrière en jeu et prouver leur valeur sur un champ de bataille inédit !",978-2811685881,https://m.media-amazon.com/images/I/81P754B5MKL._SY522_.jpg,Pika; Illustrated édition (7 février 2024),Muneyuki Kaneshiro
Gachiakuta T07 Edition limitée,7.99,"Les Vandales, qui traquent Rudo depuis son arrivée dans le bas monde, ont réussi à l’attirer dans un guet-apens avec ses camarades nettoyeurs. Éparpillés à travers un mystérieux souterrain, les forgeurs d’âme sont obligés d’affronter leurs ennemis en un contre un. Rudo, quant à lui, doit faire face au chef des Vandales, Zodyl Typhon. Ce dernier ne souhaite cependant pas le tuer mais lui proposer une alliance pour faire tomber la cité des cieux...",978-2811690557,https://m.media-amazon.com/images/I/81hpScFRgmL._SY522_.jpg,Pika; Illustrated - Unnumbered copies édition (17 avril 2024),Kei Urana
Kaiju N°8 T06,7.99,"Une nouvelle fois confronté à une attaque du Kaiju n° 9, Kafka ne parvient pas à se transformer. Rejoint par Kikoru, qui l'aide à faire face aux stratagèmes de l'ennemi, il finit par réaliser qu'une peur inconsciente le retient... Au même moment, une nouvelle menace surgit devant le commandant Narumi. Le n° 9 serait-il capable d'évoluer en cours de combat ?!",978-2820343888,https://m.media-amazon.com/images/I/81Y4Bt7f3mL._SY522_.jpg,Crunchyroll; Illustrated édition (31 août 2022),Naoya Matsumoto
One Piece - Édition originale - Tome 43: La légende du héros,7.99,,978-2344001875,https://m.media-amazon.com/images/I/91J9-oD8xtL._SY522_.jpg,Glénat Manga (2 juillet 2014),Eiichiro Oda
One Piece - Édition originale - Tome 77: Smile,7.99,,978-2344008430,https://m.media-amazon.com/images/I/91CPPwKYs1L._SY522_.jpg,Glénat Manga; Illustrated édition (18 novembre 2015),Eiichiro Oda
Fullmetal Alchemist Perfect T18 (18),7.99,"Avec son subtil mélange d'action, d'humour, de suspense et de tragédie,",978-2380710748,https://m.media-amazon.com/images/I/613OEKhjSuL._SY522_.jpg,Kurokawa; Illustrated édition (14 mars 2024),Hiromu Arakawa
Coffret Frieren vol. 1 à 3,7.99,Que deviennent les héros une fois le mal vaincu ?,979-1032713778,https://m.media-amazon.com/images/I/71VhXhDLf-L._SY522_.jpg,Ki-oon; Illustrated édition (2 novembre 2023),Kanehito Yamada
One Piece - Édition originale - Tome 72: Les Oubliés de Dressrosa,7.99,,978-2344004319,https://m.media-amazon.com/images/I/91BK+3AWT9L._SY522_.jpg,Glénat Manga; Illustrated édition (1 octobre 2014),Eiichiro Oda
One Piece - Édition originale - Tome 58: L'ère de Barbe blanche,7.99,,978-2344002025,https://m.media-amazon.com/images/I/91jPXYn0h+L._SY522_.jpg,Glénat Manga; Illustrated édition (19 novembre 2014),Eiichiro Oda
One Piece - Édition originale - Tome 42: Les pirates contre le CP9,7.99,,978-2344001868,https://m.media-amazon.com/images/I/91e8Fx91CHL._SY522_.jpg,Glénat Manga (2 juillet 2014),Eiichiro Oda
Jujutsu Kaisen T06 (6),7.99,Engloutir les ténèbres pour mieux les combattre !,979-1032706671,https://m.media-amazon.com/images/I/81N+fc7o14L._SY522_.jpg,Ki-oon; Illustrated édition (3 décembre 2020),Gege Akutami
Coffret Demon Slayer T01 à T06,7.99,"Le Japon, au début du XXe siècle (ère Taisho). Un jeune vendeur de charbon nommé Tanjiro mène une vie sans histoire dans les montagnes, jusqu'au jour tragique où il découvre sa famille massacrée par un démon. La seule survivante de cette tragédie est sa jeune soeur Nezuko. Hélas, au contact du démon, elle s'est métamorphosée en monstre féroce... Afin de renverser le processus et de venger sa famille, Tanjiro décide de partir en quête d'aide. Pour le jeune héros et sa soeur, c'est une longue aventure de sang et d'acier qui commence !",979-1039111720,https://m.media-amazon.com/images/I/71lvuhb7jEL._SY522_.jpg,Panini; Edition spéciale (16 novembre 2022),Koyoharu Gotouge
One Piece - Édition originale - Tome 44: Rentrons,7.99,,978-2344001882,https://m.media-amazon.com/images/I/919tuCA-IeL._SY522_.jpg,Glénat Manga (2 juillet 2014),Eiichiro Oda
Frieren T07,7.95,Que deviennent les héros une fois le mal vaincu ?,979-1032713105,https://m.media-amazon.com/images/I/71Xgl6oPvmL._SY522_.jpg,Ki-oon; Illustrated édition (2 mars 2023),Kanehito Yamada
One Piece - Édition originale - Tome 41: Déclaration de guerre,7.99,,978-2344001851,https://m.media-amazon.com/images/I/91xRi3hCzYL._SY522_.jpg,Glénat Manga (2 juillet 2014),Eiichiro Oda
Coffret Jujutsu Kaisen vol. 1 à 3,20.85,Engloutir les ténèbres pour mieux les combattre !,979-1032712030,https://m.media-amazon.com/images/I/71x6RpuKwYL._SY522_.jpg,Ki-oon; Illustrated édition (3 novembre 2022),Gege Akutami
Demon Slayer T05,7.29,"Une série atypique, entre conte, histoire d'horreur et shonen classique. L'histoire, qui se déroule dans le dépaysant Japon du début du XXe siècle, est bien écrite et bénéficie d'un dessin original et percutant. Tanjiro, Zenitsu et Inosuke combattent une famille de démons araignées. Tanjiro et ses compagnons essaient de sauver Nezuko prise dans une toile d'araignée, mais face à des ennemis aussi puissants, Tanjiro doit faire appel à sa grande habileté et à la chance ! La bataille attire d'autres pourfendeurs de démons, mais tous ne quitteront pas le mont Natagumo !",978-2809477542,https://m.media-amazon.com/images/I/81G-21vtEvL._SY522_.jpg,Panini; Illustrated édition (27 novembre 2019),Koyoharu Gotouge
One Piece - Édition originale - Tome 56: Merci pour tout,6.99,,978-2344002001,https://m.media-amazon.com/images/I/91l-6-v+JaL._SY522_.jpg,Glénat Manga; Illustrated édition (19 novembre 2014),Eiichiro Oda
One piece Monsieur Tom - Tome 37,6.99,,978-2723498654,https://m.media-amazon.com/images/I/91UWPqDKtlL._SY522_.jpg,Glénat Manga; Illustrated édition (8 janvier 2014),Eiichiro Oda
Jujutsu Kaisen T21,7.99,Engloutir les ténèbres pour mieux les combattre !,979-1032713631,https://m.media-amazon.com/images/I/71LRx1wIInL._SY522_.jpg,Ki-oon; Illustrated édition (5 octobre 2023),Gege Akutami
One Piece - Édition originale - Tome 55: Des travs en enfer,6.99,,978-2344001998,https://m.media-amazon.com/images/I/91yqeu42b+L._SY522_.jpg,Glénat Manga; Illustrated édition (27 août 2014),Eiichiro Oda
One Piece - Édition originale - Tome 57: La Guerre au sommet,7.99,,978-2344002018,https://m.media-amazon.com/images/I/91b1dEeDJrL._SY522_.jpg,Glénat Manga; Illustrated édition (19 novembre 2014),Eiichiro Oda
One Piece - Édition originale - Tome 71: Le Colisée de tous les dangers,6.99,,978-2723499347,https://m.media-amazon.com/images/I/91ImtMKgS-L._SY522_.jpg,Glénat Manga; Illustrated édition (2 juillet 2014),Eiichiro Oda
Dragon Ball - Édition originale - Tome 03: Le début du Tenka Ichi Budôkai !!,7.99,,978-2723434645,https://m.media-amazon.com/images/I/81+ksY-P7wL._SY522_.jpg,Glénat Manga; Illustrated édition (15 février 2010),Akira Toriyama
One Piece - Édition originale - Tome 36: Justice n°9,7.99,,978-2723498647,https://m.media-amazon.com/images/I/91PDptVcW7L._SY522_.jpg,Glénat Manga; Illustrated édition (8 janvier 2014),Eiichiro Oda
"Moi, quand je me réincarne en Slime - Tome 23",7.99,Comment un slime devient le seigneur du royaume !,979-1042014018,https://m.media-amazon.com/images/I/711cRxhoVIL._SY522_.jpg,Kurokawa; Illustrated édition (14 mars 2024),Fuse
Jujutsu Kaisen T19,7.99,Engloutir les ténèbres pour mieux les combattre !,979-1032712993,https://m.media-amazon.com/images/I/71vwjs+2GRL._SY522_.jpg,Ki-oon; Illustrated édition (20 avril 2023),Gege Akutami
One Piece - Édition originale - Tome 45: Je comprends ce que vous ressentez,7.99,,978-2344001899,https://m.media-amazon.com/images/I/91bEIl-u6uL._SY522_.jpg,Glénat Manga (2 juillet 2014),Eiichiro Oda
Jujutsu Kaisen T11 (11),7.99,Engloutir les ténèbres pour mieux les combattre !,979-1032707883,https://m.media-amazon.com/images/I/71ouKi-qR4L._SY522_.jpg,Ki-oon; Illustrated édition (14 octobre 2021),Gege Akutami
One Piece - Édition originale - Tome 68: Alliance entre pirates,7.99,,978-2723496766,https://m.media-amazon.com/images/I/91c7eSgUnEL._SY522_.jpg,Glénat Manga; Illustrated édition (9 octobre 2013),Eiichiro Oda
Tokyo Revengers - Tome 29,7.99,,978-2344057315,https://m.media-amazon.com/images/I/81Go16utu9L._SY522_.jpg,Glénat Manga; Illustrated édition (20 mars 2024),Ken Wakui
"One piece, Volume 38",6.99,,978-2723498661,https://m.media-amazon.com/images/I/91uz2El4XxL._SY522_.jpg,Glénat Manga; Illustrated édition (8 janvier 2014),Eiichiro Oda
One Piece - Édition originale - Tome 69: Sad,6.99,,978-2723498234,https://m.media-amazon.com/images/I/91YcGChbNDL._SY522_.jpg,Glénat Manga; Illustrated édition (3 janvier 2014),Eiichiro Oda
Jujutsu Kaisen T18,7.99,Engloutir les ténèbres pour mieux les combattre !,979-1032712696,https://m.media-amazon.com/images/I/715-yS0pprL._SY522_.jpg,Ki-oon; Illustrated édition (5 janvier 2023),Gege Akutami
One Piece - Édition originale - Tome 65: Table rase,6.99,,978-2723493062,https://m.media-amazon.com/images/I/91mmQIzGFeL._SY522_.jpg,Glénat Manga; Illustrated édition (3 janvier 2013),Eiichiro Oda
One Piece - Édition originale - Tome 105,6.99,,978-2344052181,https://m.media-amazon.com/images/I/91Pg8V4NjOL._SY522_.jpg,Glénat Manga; Illustrated édition (30 septembre 2023),Eiichiro Oda
Jujutsu Kaisen T08 (8),7.99,Engloutir les ténèbres pour mieux les combattre !,979-1032707630,https://m.media-amazon.com/images/I/71hMkl2qNkL._SY522_.jpg,Ki-oon; Illustrated édition (1 avril 2021),Gege Akutami
Demon Slayer T06,7.29,"Lancé en février 2016 dans les pages de Weekly Shonen Jump, DEMON SLAYER (KIMETSU NO YAIBA) est un véritable phénomène d'édition, dans la pure tradition des shonen nekketsu. Cette série aux plus de 7 millions d'exemplaires au Japon est adaptée en anime. Diffusée sur Wakanim TV sous le nom de DEMON SLAYER : KIMETSU NO YAIBA, c'est actuellement la série numéro 1 en part d'audience, tant en usage payant que gratuit. À peine sortis du difficile combat contre les démons-araignées, Tanjiro et Nezuko sont de nouveau attaqués. Et cette fois, leur adversaire n'est autre qu'une jeune humaine, membre des pourfendeurs de démons. En moins de temps qu'il n'en faut pour le dire, la virevoltante guerrière prend le dessus et fait prisonniers nos deux héros. Mais que veut-elle exactement ?",978-2809478181,https://m.media-amazon.com/images/I/81clxtCHpgS._SY522_.jpg,Panini; Illustrated édition (2 janvier 2020),Koyoharu Gotouge
Jujutsu Kaisen T20,7.99,Engloutir les ténèbres pour mieux les combattre !,979-1032713433,https://m.media-amazon.com/images/I/71SF5V4vFJL._SY522_.jpg,Ki-oon; Illustrated édition (6 juillet 2023),Gege Akutami
One Piece - Édition originale - Tome 63: Otohime et Tiger,7.99,,978-2723487696,https://m.media-amazon.com/images/I/91I32+xz6cL._SY522_.jpg,Glénat Manga; Illustrated édition (4 juillet 2012),Eiichiro Oda
One Piece - Édition originale - Tome 62: Périple sur l'île des hommes-poissons,7.99,,978-2723487689,https://m.media-amazon.com/images/I/91ouCJ+JJXL._SY522_.jpg,Glénat Manga; Illustrated édition (23 mai 2012),Eiichiro Oda
Dragon Ball Super - Tome 06,7.99,,978-2344033623,https://m.media-amazon.com/images/I/81iZjXqgKKL._SY522_.jpg,Glénat Manga; Illustrated édition (6 février 2019),Akira Toriyama
One Piece - Édition originale - Tome 78: L'icône du mal,6.99,,978-2344013229,https://m.media-amazon.com/images/I/91UyQyXe-dL._SY522_.jpg,Glénat Manga; Illustrated édition (2 mars 2016),Eiichiro Oda
My Hero Academia T04 (04),6.95,La nouvelle génération de super-héros du,978-2355929885,https://m.media-amazon.com/images/I/71frupZ4l1L._SY522_.jpg,Ki-oon; Illustrated édition (7 juillet 2016),Kohei Horikoshi
Arifureta - De zéro à héros T12,7.99,"Hajime est persécuté par sa classe. Lorsque sa classe est envoyée dans un autre monde, tous acquièrent des compétences magiques, alors que lui n'obtient que celle d'artisan. Trahi par un de ses camarades, blessé et laissé pour mort dans un donjon, il se réveille dans un niveau très élevé et peuplé de puissants monstres. Il se jure de devenir plus fort pour remonter à la surface et se venger.",978-2413078593,https://m.media-amazon.com/images/I/81D8rIpmsbL._SY522_.jpg,Delcourt; Illustrated édition (15 mai 2024),TAKAYAKI+SHIRAKOME+ROGA
Dragon Ball Super - Tome 04,6.99,,978-2344030035,https://m.media-amazon.com/images/I/9172551iBxL._SY522_.jpg,Glénat Manga; Illustrated édition (4 juillet 2018),Akira Toriyama
One Piece - Édition originale - Tome 53: Le tempérament d'un roi,7.99,,978-2344001974,https://m.media-amazon.com/images/I/91P9+KCacgL._SY522_.jpg,Glénat Manga; Illustrated édition (27 août 2014),Eiichiro Oda
One Piece - Édition originale - Tome 39: Opération sauvetage,7.99,,978-2723498678,https://m.media-amazon.com/images/I/91+N7sYSTvL._SY522_.jpg,Glénat Manga; Illustrated édition (8 janvier 2014),Eiichiro Oda
Frieren T09,7.95,Que deviennent les héros une fois le mal vaincu ?,979-1032713419,https://m.media-amazon.com/images/I/718clJVvXUL._SY522_.jpg,Ki-oon; Illustrated édition (24 août 2023),Kanehito Yamada
One Piece - Édition originale - Tome 50: De nouveau face au mur,7.99,,978-2344001943,https://m.media-amazon.com/images/I/91X73Bs4yxL._SY522_.jpg,Glénat Manga (2 juillet 2014),Eiichiro Oda
Dragon Ball Super - Tome 10,7.99,,978-2344041291,https://m.media-amazon.com/images/I/81zJ-ttHHhL._SY522_.jpg,Glénat Manga; Illustrated édition (5 février 2020),Akira Toriyama
One Piece Magazine - Tome 13,7.99,,978-2344055847,https://m.media-amazon.com/images/I/91ruH1AUdKL._SY522_.jpg,Glénat Manga; Illustrated édition (2 mai 2024),Eiichiro Oda
Marry my husband - Tome 4,7.99,Le webtoon numéro 1 enfin en librairie !,978-2749957043,https://m.media-amazon.com/images/I/71XENrdzIYL._SY522_.jpg,Sikku x Webtoon; Illustrated édition (18 avril 2024),Sung Sojak
Dragon Ball Super - Tome 16,7.99,,978-2344051962,https://m.media-amazon.com/images/I/81gbVfB2gAL._SY522_.jpg,Glénat Manga; Illustrated édition (2 mars 2022),Akira Toriyama
Dragon Ball Super - Tome 18,7.99,,978-2344055663,https://m.media-amazon.com/images/I/81pdWSGFE9L._SY522_.jpg,Glénat Manga; Illustrated édition (2 novembre 2022),Akira Toriyama
